index,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
1314,0.752,0.614,3,0.0404,0.409,0.0,0.128,0.469,129.793,206829,4,BTOB,2018-06-18,"1, 2, 3",3
1315,0.634,0.841,4,0.078,0.442,0.0,0.29,0.464,99.972,236446,4,BTOB,2018-06-18,The Feeling,the-feeling
1316,0.634,0.841,4,0.078,0.442,0.0,0.29,0.464,99.972,236446,4,BTOB,2018-06-18,The Feeling,the-feeling
1317,0.506,0.377,9,0.0308,0.778,0.0,0.111,0.238,134.073,211548,4,BTOB,2018-03-22,Dream of spring (Hibernate),dream-of-spring
1318,0.489,0.295,9,0.0325,0.318,0.915,0.111,0.0911,133.979,211548,4,BTOB,2018-03-22,Dream of spring (Hibernate) - Instrumental,dream-of-spring-instrumental
1319,0.589,0.879,2,0.0329,0.132,0.0,0.0828,0.763,140.029,248728,4,BTOB,2017-08-30,Brand new days,brand-new-days
1320,0.682,0.902,11,0.144,0.156,0.0,0.0928,0.828,113.95,188906,4,BTOB,2017-08-30,Crush on you,crush-on-you
1321,0.824,0.735,0,0.041,0.32,0.0,0.257,0.811,104.954,237093,4,BTOB,2017-08-30,Twilight,twilight
1322,0.552,0.752,0,0.0361,0.0916,0.0,0.0868,0.357,163.866,250135,4,BTOB,2017-08-30,Further Rise,further-rise
1323,0.589,0.879,2,0.0329,0.132,0.0,0.0828,0.763,140.029,248728,4,BTOB,2017-08-30,Brand new days ~どんな未来を~,brand-new-days
1324,0.682,0.903,11,0.142,0.156,0.0,0.093,0.828,113.95,188906,4,BTOB,2017-08-30,Crush on you,crush-on-you
1325,0.824,0.735,0,0.041,0.32,0.0,0.257,0.811,104.953,237093,4,BTOB,2017-08-30,Twilight,twilight
1326,0.612,0.752,0,0.0282,0.0916,0.0,0.0868,0.359,81.981,250135,4,BTOB,2017-08-30,Further Rise,further-rise
1327,0.702,0.923,5,0.0603,0.332,0.0,0.405,0.625,117.018,223066,4,BTOB,2017-05-03,MOVIE - JPN ver.,movie-jpn
1328,0.569,0.697,8,0.0434,0.359,0.0,0.104,0.494,76.995,287584,4,BTOB,2017-05-03,SOMEDAY - JPN ver.,someday-jpn
1329,0.727,0.912,7,0.0289,0.111,0.0,0.321,0.883,119.982,232560,4,BTOB,2017-05-03,花 / 꽃,
1330,0.585,0.808,2,0.0458,0.0893,0.0,0.0404,0.452,75.013,189703,4,BTOB,2017-05-03,Unforgettable,unforgettable
1331,0.703,0.923,5,0.0602,0.334,0.0,0.405,0.63,117.018,223066,4,BTOB,2017-05-03,MOVIE - JPN ver.,movie-jpn
1332,0.568,0.697,8,0.0435,0.357,0.0,0.104,0.477,77.027,287584,4,BTOB,2017-05-03,SOMEDAY - JPN ver.,someday-jpn
1333,0.725,0.912,7,0.0289,0.112,0.0,0.321,0.891,119.973,232560,4,BTOB,2017-05-03,花,
1334,0.584,0.808,2,0.0459,0.0902,0.0,0.0404,0.457,75.011,189703,4,BTOB,2017-05-03,Unforgettable,unforgettable
1335,0.762,0.876,7,0.114,0.0938,0.0,0.14,0.739,115.048,216603,4,BTOB,2017-03-06,JUST TELL ME,just-tell-me
1336,0.696,0.909,5,0.0695,0.311,0.0,0.466,0.645,117.01,223066,4,BTOB,2017-03-06,MOVIE,movie
1337,0.703,0.701,0,0.0348,0.29,0.0,0.373,0.773,97.984,225909,4,BTOB,2017-03-06,ABOUT TIME,about-time
1338,0.777,0.879,1,0.0777,0.162,0.0,0.109,0.921,132.962,219409,4,BTOB,2017-03-06,ROCK N HIPHOP,rock-n-hiphop
1339,0.559,0.746,8,0.0513,0.467,0.0,0.129,0.421,76.999,287584,4,BTOB,2017-03-06,SOMEDAY,someday
1340,0.762,0.876,7,0.114,0.0938,0.0,0.14,0.739,115.048,216603,4,BTOB,2017-03-06,JUST TELL ME,just-tell-me
1341,0.696,0.909,5,0.0695,0.311,0.0,0.466,0.645,117.01,223066,4,BTOB,2017-03-06,MOVIE,movie
1342,0.703,0.701,0,0.0348,0.29,0.0,0.373,0.773,97.984,225909,4,BTOB,2017-03-06,ABOUT TIME,about-time
1343,0.777,0.879,1,0.0777,0.162,0.0,0.109,0.921,132.962,219409,4,BTOB,2017-03-06,ROCK N HIPHOP,rock-n-hiphop
1344,0.559,0.746,8,0.0513,0.467,0.0,0.129,0.421,76.999,287584,4,BTOB,2017-03-06,SOMEDAY,someday
1345,0.506,0.708,1,0.0603,0.491,0.0,0.213,0.322,132.026,256181,4,BTOB,2016-12-15,목소리,
1346,0.56,0.555,1,0.0371,0.108,0.721,0.286,0.178,131.998,256181,4,BTOB,2016-12-15,목소리 - Instrumental,instrumental
1347,0.578,0.908,11,0.0568,0.0288,0.0,0.11,0.182,139.918,91217,4,BTOB,2016-11-07,NEW MEN,new-men
1348,0.506,0.929,6,0.0914,0.198,0.0,0.381,0.516,77.462,219918,4,BTOB,2016-11-07,Pray (I'll be your man),pray-be-your
1349,0.618,0.739,1,0.04,0.511,0.0,0.326,0.717,84.979,217708,4,BTOB,2016-11-07,Love drunk,love-drunk
1350,0.742,0.644,7,0.131,0.322,0.0,0.34,0.822,137.996,195145,4,BTOB,2016-11-07,I'm bored,bored
1351,0.642,0.868,3,0.0475,0.243,0.0,0.123,0.305,118.972,210563,4,BTOB,2016-11-07,Yes I am,yes-i-am
1352,0.723,0.847,0,0.0423,0.324,0.0,0.504,0.712,111.999,212040,4,BTOB,2016-11-07,Come on over,come-on-over
1353,0.633,0.92,1,0.0444,0.158,0.0,0.0782,0.965,166.02,235073,4,BTOB,2016-11-07,Melody song,melody-song
1354,0.634,0.832,2,0.0355,0.237,0.0,0.085,0.636,79.996,259307,4,BTOB,2016-08-12,For You,for-you
1355,0.58,0.869,2,0.0493,0.257,0.0,0.277,0.424,80.022,238067,4,BTOB,2016-08-12,For You - Ballad Version,for-you-ballad-version
1356,0.502,0.91,2,0.0353,0.0252,0.934,0.113,0.533,159.945,259680,4,BTOB,2016-08-12,For You - Instrumental,for-you-instrumental
1357,0.545,0.804,2,0.0275,0.00346,0.893,0.254,0.346,80.014,238992,4,BTOB,2016-08-12,For You - Ballad Version Instrumental,for-you-ballad-version-instrumental
1358,0.708,0.898,11,0.131,0.324,0.0,0.153,0.669,104.987,206907,4,BTOB,2016-08-06,Let's go,go
1359,0.708,0.898,11,0.131,0.324,0.0,0.153,0.669,104.987,206907,4,BTOB,2016-08-06,Let's go,go
1360,0.5,0.668,3,0.0399,0.133,0.0,0.0636,0.511,89.083,282726,4,BTOB,2016-06-15,L.U.V,
1361,0.69,0.822,1,0.0375,0.154,0.0,0.92,0.962,140.089,245435,4,BTOB,2016-06-15,JUMP!,
1362,0.709,0.854,2,0.0629,0.0955,0.0,0.337,0.855,132.002,209908,4,BTOB,2016-06-15,Go for it,go-for-it
1363,0.47,0.554,9,0.0338,0.504,0.0,0.164,0.291,169.981,322665,4,BTOB,2016-06-15,Beyond the time,beyond-the-time
1364,0.66,0.647,1,0.0438,0.441,0.0,0.118,0.32,145.056,214461,4,BTOB,2016-03-28,Killing Me,killing-me
1365,0.566,0.655,3,0.0836,0.335,0.0,0.0733,0.704,172.048,256284,3,BTOB,2016-03-28,Color Your Days,color-your-days
1366,0.339,0.77,3,0.0342,0.57,0.0,0.351,0.427,79.375,249745,4,BTOB,2016-03-28,Remember That,remember-that
1367,0.762,0.938,11,0.0441,0.164,0.0,0.0919,0.962,105.009,223732,4,BTOB,2016-03-28,Anymore,anymore
1368,0.704,0.796,5,0.0383,0.136,0.0,0.128,0.706,135.984,201598,4,BTOB,2016-03-28,So Pretty,so-pretty
1369,0.608,0.605,1,0.0533,0.514,0.0,0.0916,0.521,143.679,235266,4,BTOB,2016-03-28,Just Like You,just-like-you
1370,0.762,0.743,1,0.037,0.349,0.0,0.352,0.892,100.014,178072,4,BTOB,2016-03-28,By Your Side,by-your-side
1371,0.641,0.805,2,0.0307,0.292,0.0,0.243,0.694,101.964,298325,4,BTOB,2016-02-24,Dear Bride,dear-bride
1372,0.557,0.663,2,0.0284,0.524,0.0,0.363,0.314,136.028,347541,4,BTOB,2016-02-24,涙色の空 / 눈물색의 하늘,
1373,0.554,0.511,0,0.0291,0.537,0.0,0.313,0.253,78.981,351112,4,BTOB,2016-02-24,また会えるから / 다시 만날거니까,
1374,0.52,0.687,0,0.0283,0.335,0.0,0.0656,0.454,142.027,301960,4,BTOB,2016-02-24,ずっとずっと / 계속계속,
1375,0.641,0.805,2,0.0307,0.292,0.0,0.243,0.694,101.964,298325,4,BTOB,2016-02-24,Dear Bride,dear-bride
1376,0.556,0.663,2,0.0284,0.524,0.0,0.363,0.314,136.036,347541,4,BTOB,2016-02-24,涙色の空,
1377,0.554,0.511,0,0.0291,0.537,0.0,0.313,0.253,78.981,351112,4,BTOB,2016-02-24,また会えるから,
1378,0.52,0.687,0,0.0283,0.335,0.0,0.0656,0.454,142.025,301960,4,BTOB,2016-02-24,ずっとずっと,
1379,0.585,0.868,0,0.0592,0.306,0.0,0.0933,0.596,96.039,215883,4,BTOB,2016-02-16,Come with Eerie (Music from Telemonster),come-with-eerie-from
1380,0.685,0.618,4,0.0453,0.29,0.0,0.554,0.506,152.046,217510,4,BTOB,2015-10-12,Last Day,last-day
1381,0.623,0.743,7,0.0406,0.641,0.0,0.344,0.44,129.84,240010,4,BTOB,2015-10-12,Way Back Home,way-back-home
1382,0.755,0.965,8,0.0911,0.13,0.0,0.124,0.701,104.95,245138,4,BTOB,2015-10-12,Heart Attack,heart-attack
1383,0.723,0.795,0,0.0823,0.0861,0.0,0.245,0.822,89.993,223862,4,BTOB,2015-10-12,Neverland (Feat. G.NA),
1384,0.685,0.868,7,0.148,0.0804,0.0,0.293,0.838,104.987,228563,4,BTOB,2015-10-12,Naviety,
1385,0.596,0.671,5,0.0304,0.51,0.0,0.829,0.424,133.998,281025,3,BTOB,2015-10-12,Will Be Here,will-be-here
1386,0.685,0.618,4,0.0453,0.29,0.0,0.554,0.506,152.046,217510,4,BTOB,2015-10-12,Last Day,last-day
1387,0.623,0.743,7,0.0406,0.641,0.0,0.344,0.44,129.839,240010,4,BTOB,2015-10-12,Way Back Home,way-back-home
1388,0.755,0.965,8,0.0911,0.13,0.0,0.124,0.701,104.95,245138,4,BTOB,2015-10-12,Heart Attack,heart-attack
1389,0.723,0.795,0,0.0823,0.0861,0.0,0.245,0.822,89.993,223862,4,BTOB,2015-10-12,Neverland,
1390,0.685,0.868,7,0.148,0.0804,0.0,0.293,0.838,104.987,228563,4,BTOB,2015-10-12,Naviety,
1391,0.596,0.671,5,0.0304,0.51,0.0,0.829,0.424,133.998,281025,3,BTOB,2015-10-12,Will Be Here,will-be-here
1392,0.554,0.945,11,0.0462,0.0907,0.0,0.394,0.93,141.975,249306,3,BTOB,2015-08-19,MY GIRL,my-girl
1393,0.604,0.953,0,0.154,0.105,0.0,0.283,0.724,152.928,276892,4,BTOB,2015-08-19,Blowin’,
1394,0.43,0.973,0,0.167,0.0404,0.0,0.151,0.286,134.923,220978,4,BTOB,2015-08-19,Evidence,evidence
1395,0.606,0.661,9,0.0319,0.405,0.0,0.0903,0.326,76.999,344250,4,BTOB,2015-08-19,サヨナラを繰り返して / 이별을 되돌아보며,
